,formula,Top-1 Bravais,Top-1 Bravais.1,Top-1 Bravais.2,Top-1 Bravais.3,Top-1 Bravais.4,Top-1 Bravais.5,Top-1 Bravais.6,Top-1 Bravais.7,Top-1 Bravais.8,Top-1 Bravais.9,Top-1 Bravais.10,Top-1 Bravais.11,Top-1 Bravais.12,Top-1 Bravais.13,Top-1 Bravais.14,Top-2 Bravais,Top-2 Bravais.1,Top-2 Bravais.2,Top-2 Bravais.3,Top-2 Bravais.4,Top-2 Bravais.5,Top-2 Bravais.6,Top-2 Bravais.7,Top-2 Bravais.8,Top-2 Bravais.9,Top-2 Bravais.10,Top-2 Bravais.11,Top-2 Bravais.12,Top-2 Bravais.13,Top-2 Bravais.14
146,Ba2C,rhombohedral (P),0.2207179,6.988844745596181,6.988844745596181,6.988844745596181,77.53780432498066,77.53780432498066,77.53780432498066,320.2985807429917,R-3,166,167,0.6376187205314636,0.24961604177951813,0.10133075714111328,tetragonal (I),0.21525022,6.0266347361764305,6.0266347361764305,11.374039867613522,90.0,90.0,90.0,413.10883869589145,139,140,87,0.6608714461326599,0.2212371528148651,0.07003235816955566
147,Sn2Ho,orthorhombic (C),0.9358063,4.396925684251124,19.03410815633716,4.3806985467980395,90.0,90.0,90.0,366.62749101941046,Cmcm,65,20,0.8077297806739807,0.13034984469413757,0.03484296426177025,orthorhombic (P),0.037013542,4.205758518311581,5.139897810723863,17.89541587444093,90.0,90.0,90.0,386.84822929565155,62,59,38,0.9394150376319885,0.026080865412950516,0.01741980016231537
148,Sm2F5,cubic (F),0.39663783,5.553662646983927,5.553662646983927,5.553662646983927,90.0,90.0,90.0,171.29255445976733,Fm-3m,216,203,0.9986081719398499,0.0007623369456268847,0.0002888774615712464,hexagonal (P),0.34847823,5.611977622552128,5.611977622552128,5.379565309217705,90.0,90.0,120.0,146.7268781365908,194,164,174,0.4167190492153168,0.20395039021968842,0.07494337111711502
149,Sn2Cl6,orthorhombic (P),0.27768874,8.593863413791775,8.644233257524231,7.759871615315271,90.0,90.0,90.0,576.4603757139638,Pnma,61,19,0.24072404205799103,0.1459103524684906,0.11188875138759613,monoclinic (P),0.22902708,9.620986272043107,9.339439861442866,11.206878675959716,90.0,102.13199641494089,90.0,984.4997680954611,14,13,4,0.8846976161003113,0.04047490656375885,0.03439079225063324
150,Bi2Si2,cubic (F),0.20639782,5.578190111005926,5.578190111005926,5.578190111005926,90.0,90.0,90.0,173.57210654623353,Fm-3m,216,227,0.46055319905281067,0.2844955027103424,0.25140291452407837,hexagonal (P),0.18371841,4.719402224596885,4.719402224596885,5.054615166334382,90.0,90.0,120.0,97.49732800287389,164,191,194,0.9022582173347473,0.0459681898355484,0.023575853556394577
151,As2S4,monoclinic (P),0.4085319,9.827167792180232,12.057833659251065,7.611862825440513,90.0,100.28536205878629,90.0,887.468849875815,P2_1/c,4,11,0.7844017744064331,0.09172455221414566,0.04642642289400101,orthorhombic (P),0.17713518,10.571773205817484,9.972848216679933,8.03982726991288,90.0,90.0,90.0,847.6445330325707,62,19,61,0.2266145944595337,0.18502093851566315,0.16362498700618744
152,Sn2As,rhombohedral (P),0.4058358,12.952179342193297,12.952179342193297,12.952179342193297,30.545143883164943,30.545143883164943,30.545143883164943,497.5169294543356,R-3m,160,148,0.919026255607605,0.0319986566901207,0.024369793012738228,tetragonal (I),0.20463443,6.769330876852674,6.769330876852674,4.385105807154266,90.0,90.0,90.0,200.94238917172672,141,107,139,0.9419451355934143,0.018571412190794945,0.01753859780728817
153,Sn2O2,tetragonal (P),0.2958116,4.367465707321171,4.367465707321171,4.220967910631564,90.0,90.0,90.0,80.51393595333236,P4/nmm,136,114,0.875231921672821,0.06537475436925888,0.015566243790090084,monoclinic (P),0.10717003,1.5001333829416983,16.136682718091965,4.478149666795516,90.0,102.97561100773237,90.0,105.63535855890754,14,10,13,0.6516376733779907,0.1678740680217743,0.08297368139028549
154,Pd2S2,tetragonal (P),0.2837116,7.661861261066437,7.661861261066437,6.010135993337809,90.0,90.0,90.0,352.8197324517695,P4_2/mmc,84,115,0.2949940860271454,0.29029643535614014,0.062424372881650925,cubic (P),0.17013234,6.083080337525667,6.083080337525667,6.083080337525667,90.0,90.0,90.0,225.09749206641607,223,221,224,0.2899199426174164,0.2202448546886444,0.1550082117319107
155,IrCl2,rhombohedral (P),0.2656292,8.434749010200292,8.434749010200292,8.434749010200292,92.81520800221257,92.81520800221257,92.81520800221257,597.8434673474977,R-3m,148,167,0.4109659492969513,0.4045538306236267,0.1753958910703659,monoclinic (C),0.12191095,7.961787947260413,11.759989473592656,6.651288040597272,90.0,106.35089604347803,90.0,597.5764003246293,12,15,9,0.8135238289833069,0.17504456639289856,0.005135407205671072
156,Sn8As2,tetragonal (I),0.62205994,5.950397019903312,5.950397019903312,3.6572451989048025,90.0,90.0,90.0,129.49290252040936,I4_1/amd,140,139,0.9724543690681458,0.01361527293920517,0.006740910466760397,hexagonal (P),0.13864894,3.264664826332572,3.264664826332572,3.2874185265581577,90.0,90.0,120.0,30.34330135524252,191,187,164,0.939639151096344,0.02505096048116684,0.015974488109350204
157,Sn6S4,orthorhombic (P),0.47302428,9.593145690598543,5.248692669414955,5.764318255081073,90.0,90.0,90.0,290.2419176522762,Pnma,55,58,0.9574536681175232,0.015788564458489418,0.008741340599954128,monoclinic (P),0.15963928,0.2264919364856149,89.71035200914744,1.5873689989391475,90.0,109.58339572518614,90.0,30.38752893269186,10,13,6,0.6874568462371826,0.17070211470127106,0.0695866048336029
158,PbC,cubic (F),0.46793634,5.334900288349447,5.334900288349447,5.334900288349447,90.0,90.0,90.0,151.83745648782784,Fd-3m,225,216,0.9339955449104309,0.04059026762843132,0.02137657068669796,tetragonal (I),0.11565987,3.8713038212578663,3.8713038212578663,8.97524904023202,90.0,90.0,90.0,134.51199702074254,139,140,141,0.7275809049606323,0.11668859422206879,0.06532347947359085
159,NbSe2,hexagonal (P),0.6548956,4.125436069354107,4.125436069354107,10.790517029392158,90.0,90.0,120.0,159.04228580484167,P6_3/mmc,182,164,0.7452859282493591,0.11982958763837814,0.0693482831120491,monoclinic (C),0.12357321,14.110603317276437,4.0803148488643135,11.688674704335066,90.0,107.98044783350096,90.0,640.1164422641085,12,15,5,0.7038908004760742,0.10952132940292358,0.08046205341815948
160,NiGe2,tetragonal (I),0.25152907,4.339069328715747,4.339069328715747,13.827197751509294,90.0,90.0,90.0,260.3318787060259,I4/mcm,142,122,0.3034922480583191,0.2038114219903946,0.138225257396698,hexagonal (P),0.20975165,4.841070046434234,4.841070046434234,6.961059958945309,90.0,90.0,120.0,141.28261980129815,164,194,152,0.3297349810600281,0.27967575192451477,0.1264890432357788
161,Pd2As2,orthorhombic (P),0.2927421,6.406717022963092,4.250263976082708,5.547900109152717,90.0,90.0,90.0,151.07064352175263,Pnma,58,59,0.7552977800369263,0.03967323154211044,0.03677847981452942,cubic (P),0.2777294,5.878268068690692,5.878268068690692,5.878268068690692,90.0,90.0,90.0,203.11788344992138,205,198,221,0.9578863382339478,0.03721969947218895,0.0026293457485735416
162,RhSn2,tetragonal (I),0.47422963,6.490047598440202,6.490047598440202,7.783059005637785,90.0,90.0,90.0,327.82803223086074,I4_1/acd,140,110,0.6264336705207825,0.3396885395050049,0.0115622254088521,cubic (I),0.11322631,8.70927534085366,8.70927534085366,8.70927534085366,90.0,90.0,90.0,660.6113978794577,229,204,217,0.9881977438926697,0.0074469540268182755,0.0017809598939493299
163,RhAs2,orthorhombic (P),0.56991446,6.106927136917703,6.20929785359056,3.2547132223028763,90.0,90.0,90.0,123.41784519581215,Pnma,58,60,0.519740879535675,0.2987804114818573,0.03352833166718483,cubic (P),0.13514578,6.096061070444152,6.096061070444152,6.096061070444152,90.0,90.0,90.0,226.54158116010615,205,223,198,0.8283145427703857,0.10528279095888138,0.03332701697945595
164,TaSe4,monoclinic (P),0.41442308,12.274387297554979,5.674415299982798,13.674808605406827,90.0,116.43373329594044,90.0,852.8712052055912,P2_1/m,14,4,0.9298228621482849,0.04456188157200813,0.010891755111515522,tetragonal (P),0.124766015,5.981628888144461,5.981628888144461,8.941596874551255,90.0,90.0,90.0,319.92930033648474,113,129,130,0.3416776657104492,0.22085729241371155,0.13194039463996887
165,Se2O6,monoclinic (P),0.31558722,9.195831922652042,6.89956241943618,9.011269000377785,90.0,103.80205821300852,90.0,555.2313495016004,P2_1/c,13,4,0.877955436706543,0.04278872162103653,0.03563456982374191,orthorhombic (P),0.25753805,6.64172090775034,8.867274010751151,6.429736614996758,90.0,90.0,90.0,378.6726458186517,19,29,61,0.233938530087471,0.14458726346492767,0.14026950299739838
166,NbO2,orthorhombic (P),0.17711768,9.995085063268526,13.387825057889941,4.358033367418109,90.0,90.0,90.0,583.1591232341924,Pmmm,55,51,0.22671161592006683,0.21536169946193695,0.21327194571495056,tetragonal (I),0.15932266,12.739265262165356,12.739265262165356,4.905662526056034,90.0,90.0,90.0,796.1344741654027,88,87,82,0.3638840913772583,0.15547822415828705,0.10527527332305908
167,LaCl2,hexagonal (P),0.4370199,8.32918155030783,8.32918155030783,5.557417184596362,90.0,90.0,120.0,333.8937488451593,P6_3/m,173,164,0.8084006905555725,0.12702877819538116,0.02031855843961239,orthorhombic (P),0.1431264,10.409252640789324,10.087432293408764,5.015321143051809,90.0,90.0,90.0,526.6219165287716,62,61,60,0.7231714725494385,0.05559999495744705,0.03465789929032326
168,LiBa,hexagonal (P),0.2787394,6.273676265220647,6.273676265220647,12.083709076815623,90.0,90.0,120.0,411.8841703784167,P6_3/mmc,164,191,0.854860782623291,0.10184766352176666,0.0084797078743577,cubic (F),0.22035435,5.27656904982902,5.27656904982902,5.27656904982902,90.0,90.0,90.0,146.9111902151511,227,216,225,0.41730618476867676,0.37445902824401855,0.2059205323457718
169,Sb2As2,rhombohedral (P),0.75797063,4.106202135880464,4.106202135880464,4.106202135880464,54.490677753521844,54.490677753521844,54.490677753521844,42.66780906458702,R3m,166,148,0.8375571370124817,0.15989120304584503,0.0015527906361967325,hexagonal (P),0.13584752,3.506945705219052,3.506945705219052,5.009166534776098,90.0,90.0,120.0,53.352427766950186,164,191,194,0.9483771324157715,0.022965028882026672,0.016534950584173203
170,BiC,cubic (F),0.28662497,4.91306716341451,4.91306716341451,4.91306716341451,90.0,90.0,90.0,118.59274004814286,Fm-3m,216,227,0.8123874664306641,0.18027763068675995,0.004300720989704132,cubic (I),0.1828207,9.538030011077877,9.538030011077877,9.538030011077877,90.0,90.0,90.0,867.7128995311095,197,206,229,0.6851090788841248,0.10049554705619812,0.092427559196949
171,Sn2P2,rhombohedral (P),0.5171331,12.43382352908795,12.43382352908795,12.43382352908795,29.176018814109263,29.176018814109263,29.176018814109263,404.16275292092394,R-3m,160,148,0.9733403325080872,0.009239410981535912,0.006762341130524874,cubic (F),0.1911309,6.461358033412612,6.461358033412612,6.461358033412612,90.0,90.0,90.0,269.75619046564685,225,216,202,0.966627299785614,0.028331605717539787,0.0035408183466643095
172,Bi2Se2,rhombohedral (P),0.5244901,10.834586395928724,10.834586395928724,10.834586395928724,23.166192909055766,23.166192909055766,23.166192909055766,172.7861470255868,R-3m,160,148,0.9963399171829224,0.002482563490048051,0.0006268976721912622,hexagonal (P),0.40260696,4.759196373186587,4.759196373186587,24.61677923082064,90.0,90.0,120.0,482.86876391355287,164,191,156,0.9956855773925781,0.0012073606485500932,0.0008655381388962269
173,Ba2As4,monoclinic (P),0.42348084,8.335148625251746,17.52509483228912,7.293820318299402,90.0,110.65466788575472,90.0,996.9566577684725,P2_1/c,11,4,0.9077922701835632,0.03535643592476845,0.02057269774377346,orthorhombic (P),0.243341,10.05499122700134,8.289429868163566,10.625584020264968,90.0,90.0,90.0,885.6439645615776,62,61,19,0.46673280000686646,0.1514168232679367,0.12505747377872467
174,CrSb2,orthorhombic (P),0.83442557,5.467527621075941,4.798423596913427,3.9441791110992255,90.0,90.0,90.0,103.47756452764847,Pnnm,62,33,0.8861396312713623,0.10247813165187836,0.0028747799806296825,hexagonal (P),0.059465386,4.222452582574511,4.222452582574511,4.955514399186908,90.0,90.0,120.0,76.51541472428168,194,164,182,0.8628315329551697,0.059384990483522415,0.026077602058649063
175,Mg2Bi2,hexagonal (P),0.47886524,4.469278689902612,4.469278689902612,9.56485134235362,90.0,90.0,120.0,165.45646057273729,P-3m1,147,194,0.9986308217048645,0.00034877561847679317,0.0002888955641537905,cubic (F),0.2611691,7.043035524230515,7.043035524230515,7.043035524230515,90.0,90.0,90.0,349.3651949493631,216,225,219,0.973588764667511,0.02590937167406082,0.00039402447873726487
176,HoCl4,hexagonal (P),0.35945278,8.246023574345253,8.246023574345253,4.4482723475981665,90.0,90.0,120.0,261.9456224712593,P6_3/m,194,147,0.7176886200904846,0.06229714676737785,0.05479554831981659,monoclinic (C),0.11798952,14.225204797139913,13.525200909501075,6.072684086080288,90.0,104.8274604247406,90.0,1129.4708875199465,15,12,9,0.7287852168083191,0.2515164613723755,0.01134833786636591
177,ZnS3,cubic (P),0.9412917,6.002027159336607,6.002027159336607,6.002027159336607,90.0,90.0,90.0,216.2190071854335,Pa-3,200,218,0.9984903335571289,0.0006389283225871623,0.00030062897712923586,monoclinic (C),0.016606009,9.356227315596485,9.494584862255643,8.813160907359071,90.0,102.98153259621823,90.0,762.8948282462314,15,12,9,0.42935943603515625,0.2385370284318924,0.20347960293293
178,LuBr2,rhombohedral (P),0.19969696,9.093036837238717,9.093036837238717,9.093036837238717,81.91687945752749,81.91687945752749,81.91687945752749,731.3564144345657,R-3,167,166,0.9306790828704834,0.061393339186906815,0.005212102085351944,monoclinic (C),0.16865928,12.413370243832418,10.545693697716482,8.663071760300904,90.0,120.49823304220126,90.0,977.1585835945931,15,12,9,1.0,0.0,0.0
179,S2O5,monoclinic (P),0.32060015,8.58135613297423,7.286954362131298,9.234437442228614,90.0,102.7062892463405,90.0,563.3059330600947,P2_1/c,13,4,0.8850337266921997,0.038859281688928604,0.0345972403883934,orthorhombic (P),0.2250832,7.503194376201612,8.880328954996543,7.530237025423967,90.0,90.0,90.0,501.7459752845895,19,62,61,0.25699523091316223,0.1592462956905365,0.13822036981582642
180,LaCl,rhombohedral (P),0.3432692,9.058588236608133,9.058588236608133,9.058588236608133,24.531963592374435,24.531963592374435,24.531963592374435,112.67017589004327,R-3m,160,148,0.9884295463562012,0.007686511613428593,0.003248821943998337,cubic (I),0.1865362,10.764078907479002,10.764078907479002,10.764078907479002,90.0,90.0,90.0,1247.1842514815407,214,220,206,0.9105619788169861,0.05699895694851875,0.015558911487460136
181,LaPb2,tetragonal (I),0.47773248,6.934307786480304,6.934307786480304,14.34903200380406,90.0,90.0,90.0,689.9678155205762,I4/mcm,141,139,0.9533462524414062,0.02793026715517044,0.01118516642600298,cubic (P),0.18175839,5.022659166733816,5.022659166733816,5.022659166733816,90.0,90.0,90.0,126.70715070666583,221,215,224,0.9994656443595886,0.00011479458771646023,9.243721433449537e-05
182,WCl4,monoclinic (C),0.17831251,10.0526895871392,12.323959124516689,6.891746349096676,90.0,108.06714769442698,90.0,811.7128618158042,C2/m,15,9,0.709983766078949,0.2695598006248474,0.009853764437139034,monoclinic (P),0.16530685,8.719980335464443,11.528745591545402,10.003220865530036,90.0,103.84975687109156,90.0,976.3912814134346,14,4,13,0.8981055021286011,0.03340727463364601,0.027307135984301567
183,Se2P2,monoclinic (P),0.45981464,9.05174820704304,9.21020271553943,8.399910312607878,90.0,109.06610509204775,90.0,661.8712444884196,P2_1/c,4,11,0.5939016342163086,0.1679236739873886,0.13287246227264404,orthorhombic (P),0.20071717,9.5764233128827,9.780851729598083,11.005157092333693,90.0,90.0,90.0,1030.8043837815123,62,61,19,0.32995709776878357,0.22058485448360443,0.14829301834106445
184,Sb6S2,rhombohedral (P),0.22657597,5.2627319144363085,5.2627319144363085,5.2627319144363085,58.20022324761811,58.20022324761811,58.20022324761811,98.81632114307475,R-3m,148,160,0.8111571669578552,0.10300108045339584,0.07243184745311737,orthorhombic (P),0.1852158,11.037359100035495,4.688380079405545,11.089263002332336,90.0,90.0,90.0,573.8398023155586,62,58,19,0.3860502541065216,0.2531641721725464,0.07652593404054642
185,Cr3O6,monoclinic (C),0.31691223,8.520512548070187,4.611482589508837,6.137261172023927,90.0,107.0745427380308,90.0,230.51758826354262,C2/m,15,5,0.9034478068351746,0.06523454934358597,0.019522355869412422,tetragonal (P),0.17507413,4.738038773559962,4.738038773559962,3.42752349413142,90.0,90.0,90.0,76.9445140612437,136,137,96,0.9541166424751282,0.020430641248822212,0.004158689174801111
186,Bi2O3,cubic (I),0.20300715,10.648762070153174,10.648762070153174,10.648762070153174,90.0,90.0,90.0,1207.528446666374,I23,206,199,0.9480584859848022,0.04247485101222992,0.0032331086695194244,tetragonal (I),0.12988219,4.2100322259184955,4.2100322259184955,21.184674778624046,90.0,90.0,90.0,375.4850425627863,87,139,141,0.3103771209716797,0.2651563882827759,0.09896644204854965
187,Sn2S8,monoclinic (P),0.28516427,10.108114581197887,7.480619550851172,12.771480527289945,90.0,107.61672285329085,90.0,920.425244262236,P2/c,14,10,0.5585092902183533,0.2465045303106308,0.05608353391289711,orthorhombic (P),0.17584114,8.928520133498198,8.641647724908305,8.4009766887256,90.0,90.0,90.0,648.1952143616879,62,61,60,0.24203243851661682,0.11762028187513351,0.1121189221739769
188,Fe2Cl4,rhombohedral (P),0.42663985,6.4724134890205764,6.4724134890205764,6.4724134890205764,40.66415254430373,40.66415254430373,40.66415254430373,103.86971224040396,R-3m,148,160,0.650537371635437,0.31690362095832825,0.011598696932196617,hexagonal (P),0.12795669,4.243356980279497,4.243356980279497,9.661970402420538,90.0,90.0,120.0,150.66607434732447,164,194,186,0.26669415831565857,0.19038626551628113,0.13390207290649414
189,GeS2,monoclinic (P),0.2391849,8.649840419280249,11.306508929140747,9.145451536258888,90.0,101.82120231689254,90.0,875.4513823268197,P2_1/c,4,11,0.7095146775245667,0.11395871639251709,0.06294066458940506,orthorhombic (P),0.20828736,11.119335608288578,6.758633889027433,6.925658440685585,90.0,90.0,90.0,520.4737481919582,62,19,33,0.6191373467445374,0.0840422734618187,0.05583496019244194
190,Sc2S2,cubic (F),0.7429724,4.934128922306749,4.934128922306749,4.934128922306749,90.0,90.0,90.0,120.1244683416211,Fm-3m,227,216,0.9007470607757568,0.09453250467777252,0.004355819430202246,rhombohedral (P),0.10304107,6.307557832254027,6.307557832254027,6.307557832254027,44.45526981839492,44.45526981839492,44.45526981839492,111.90393684254227,166,148,146,0.9984135627746582,0.0005497211241163313,0.0004591641773004085
191,AsC,orthorhombic (P),0.13337298,11.0700074202925,7.857672745340936,7.627339753030372,90.0,90.0,90.0,663.4603011654704,Pnnm,19,62,0.22141814231872559,0.14107558131217957,0.1313774585723877,hexagonal (P),0.12839998,3.6652674951365616,3.6652674951365616,5.768526377741968,90.0,90.0,120.0,67.11303289289502,164,194,186,0.4384874105453491,0.15847721695899963,0.08741121739149094
192,BaBi2,orthorhombic (P),0.26706505,11.73801087319577,6.927482172134843,9.286000737036382,90.0,90.0,90.0,755.0898597387799,Imma,62,52,0.3702831268310547,0.34025728702545166,0.12804202735424042,monoclinic (P),0.14289202,5.322401765131939,9.306897246122109,21.055583038498206,90.0,87.08007461182795,90.0,1041.6351708584666,11,14,10,0.983748197555542,0.0053276177495718,0.004054555203765631
193,CuTe2O5,monoclinic (P),0.22473505,5.672430764181627,8.63446803915074,7.317396138827786,90.0,103.22908787232176,90.0,348.8837474187113,P2_1/c,11,4,0.9078882932662964,0.03764184191823006,0.028894443064928055,orthorhombic (P),0.1977087,6.670158370598273,9.061354647378124,7.199139679897203,90.0,90.0,90.0,435.1208296373142,62,61,19,0.28441885113716125,0.19684012234210968,0.09492423385381699
194,Fe2S4,cubic (P),0.98681843,5.560688423902717,5.560688423902717,5.560688423902717,90.0,90.0,90.0,171.94346888891357,Pa-3,198,218,0.9995191097259521,0.00015600663027726114,7.997234934009612e-05,orthorhombic (P),0.0025308754,7.056879548369865,7.116052448727068,5.99338346759479,90.0,90.0,90.0,300.9704867084996,62,58,60,0.5232922434806824,0.15535061061382294,0.07468587905168533
195,PbS4,monoclinic (P),0.37031108,8.361795268318316,11.423442898540026,9.98038044049803,90.0,114.23382375867541,90.0,869.321384308199,P2_1/c,13,4,0.3899790942668915,0.28837838768959045,0.11681563407182693,orthorhombic (P),0.18788405,9.968167581213665,8.50814012728396,7.815715136352825,90.0,90.0,90.0,662.8552290452503,62,60,19,0.5409707427024841,0.08178173005580902,0.0710192620754242
196,As2O3,monoclinic (P),0.25978193,7.1683621017660615,8.376524724620676,7.846327046591748,90.0,96.46353600958795,90.0,468.1455493084532,P2_1/c,11,4,0.9059699773788452,0.04127412289381027,0.02797098457813263,orthorhombic (P),0.20010725,8.152828847798341,7.262153991759437,6.996908044210026,90.0,90.0,90.0,414.2666241969877,62,19,33,0.3315030634403229,0.136665478348732,0.09533833712339401
197,Sb2Cl2,orthorhombic (P),0.31429356,9.072507303016412,6.943009880108666,9.137959386953224,90.0,90.0,90.0,575.6047024255911,Pnma,61,19,0.4675236642360687,0.13930630683898926,0.12209954857826233,monoclinic (P),0.23750646,10.220589938517781,10.15252491882602,12.315854736802851,90.0,99.87841474356709,90.0,1259.0052473197813,14,4,11,0.8318706750869751,0.0701160877943039,0.057656530290842056
198,AlS2,hexagonal (P),0.46646515,4.467102551439305,4.467102551439305,8.030364076885913,90.0,90.0,120.0,138.77706957496773,P6_1,152,186,0.3433460295200348,0.15358170866966248,0.11268299072980881,cubic (F),0.22625045,9.10883853802756,9.10883853802756,9.10883853802756,90.0,90.0,90.0,755.7688913619482,227,225,216,0.9816857576370239,0.008857258595526218,0.003227106761187315
199,Se4Si2,orthorhombic (P),0.22891815,13.075328846239584,7.772479377846462,6.453773199859004,90.0,90.0,90.0,655.8822803261033,Pnma,19,61,0.6950131058692932,0.08132406324148178,0.06734997034072876,monoclinic (P),0.21269147,9.48770837990916,8.153850070733508,12.360658095382144,90.0,103.7049728741319,90.0,929.0117673322005,14,11,4,0.6079311370849609,0.1742374449968338,0.06286179274320602
200,MgSr,cubic (P),0.5127231,4.219343517095996,4.219343517095996,4.219343517095996,90.0,90.0,90.0,75.11638072535177,Pm-3m,198,213,0.9832705855369568,0.011685633100569248,0.0016967798583209515,cubic (F),0.1697772,6.825104818583835,6.825104818583835,6.825104818583835,90.0,90.0,90.0,317.9274133953986,225,227,216,0.825771152973175,0.17245568335056305,0.0015940441517159343
201,PbGe2,cubic (F),0.7150407,5.53621168578078,5.53621168578078,5.53621168578078,90.0,90.0,90.0,169.68289419057612,Fd-3m,225,216,0.6759874224662781,0.3103800117969513,0.005059588234871626,hexagonal (P),0.09427081,4.892508454165436,4.892508454165436,5.158927569820752,90.0,90.0,120.0,106.9432139570634,191,194,164,0.28764206171035767,0.259856253862381,0.1720028519630432
202,NbF5,orthorhombic (P),0.1715875,11.097854635063927,7.886529226725589,7.145502804414675,90.0,90.0,90.0,625.3998072288351,Pnma,61,57,0.3943862020969391,0.10977508127689362,0.09171246737241745,monoclinic (P),0.1416761,8.211895564329692,6.975032682367764,9.750771491300863,90.0,99.61454380609779,90.0,550.662056867102,14,13,4,0.6303874254226685,0.23382781445980072,0.0572005994617939
203,InS2,hexagonal (P),0.21485789,4.413076183101246,4.413076183101246,16.187770081082135,90.0,90.0,120.0,273.02380101472875,P6_1,164,186,0.46967047452926636,0.2524636387825012,0.07658406347036362,cubic (F),0.18608515,9.376176031267008,9.376176031267008,9.376176031267008,90.0,90.0,90.0,824.2847346441254,227,216,203,0.9720762968063354,0.02160392887890339,0.0032628208864480257
204,IrAs2,cubic (I),0.34319478,8.405821910146926,8.405821910146926,8.405821910146926,90.0,90.0,90.0,593.9372362821044,Im-3,229,211,0.7716290950775146,0.21815147995948792,0.004785901866853237,orthorhombic (P),0.2706143,10.331565215159648,8.672273634319431,3.697649526524915,90.0,90.0,90.0,331.3025961817729,58,62,60,0.9743996858596802,0.022683173418045044,0.0009222368244081736
205,AlAs,cubic (F),0.8679596,5.504126640898182,5.504126640898182,5.504126640898182,90.0,90.0,90.0,166.74977371300744,F-43m,225,227,0.9955440163612366,0.0027510023210197687,0.0013548391871154308,hexagonal (P),0.038133092,3.7826463262977947,3.7826463262977947,4.925966520975149,90.0,90.0,120.0,61.039864619332356,164,194,169,0.19007740914821625,0.18343643844127655,0.1670488864183426
206,PbO2,monoclinic (P),0.20582993,6.728183680038718,7.959443962466343,9.424888280259824,90.0,101.35784898750215,90.0,494.84286405150425,P2_1/c,11,4,0.5481217503547668,0.14154227077960968,0.11547113209962845,orthorhombic (P),0.17921533,6.95904557158402,6.209951368534103,6.833990841938659,90.0,90.0,90.0,295.3332006891832,62,55,26,0.3904500901699066,0.290469765663147,0.06711309403181076
207,As2C3,hexagonal (P),0.16888309,4.187693760548108,4.187693760548108,5.758236863547163,90.0,90.0,120.0,87.45204850467132,P-3m1,194,186,0.49149271845817566,0.13303260505199432,0.06857972592115402,orthorhombic (P),0.13498765,9.859056786392436,8.935422031314864,8.050139917951714,90.0,90.0,90.0,709.1757334463986,19,58,62,0.1716093271970749,0.1597682386636734,0.14492785930633545
208,DyAs2,monoclinic (P),0.37955818,9.560539904278063,6.828861719725615,12.17925451933812,90.0,115.11723832004249,90.0,719.9654612136717,P2_1/c,11,10,0.9505062103271484,0.031772974878549576,0.007409753743559122,tetragonal (P),0.2575794,3.7722089301379724,3.7722089301379724,8.397420272137499,90.0,90.0,90.0,119.49159739299478,129,85,86,0.7522167563438416,0.07073570787906647,0.034842487424612045
209,O4B6,hexagonal (P),0.22787938,3.4448921196508384,3.4448921196508384,6.5154967674644775,90.0,90.0,120.0,66.96215433304336,P6_3/mmc,164,191,0.23083676397800446,0.16573621332645416,0.10012976080179214,rhombohedral (P),0.12586941,6.168639627623128,6.168639627623128,6.168639627623128,55.093953562087755,55.093953562087755,55.093953562087755,147.04001196259333,167,161,166,0.5601938962936401,0.2387748509645462,0.08876531571149826
210,PbTe4,rhombohedral (P),0.2017936,16.886531932885557,16.886531932885557,16.886531932885557,18.191049579344977,18.191049579344977,18.191049579344977,409.8383035717427,R-3m,155,148,0.684139609336853,0.27282172441482544,0.030609389767050743,cubic (F),0.19206187,6.631095155995833,6.631095155995833,6.631095155995833,90.0,90.0,90.0,291.578689844496,225,216,203,0.9998354911804199,6.633911107201129e-05,4.1774965211516246e-05
211,Te4As2,rhombohedral (P),0.36258274,11.233836618206132,11.233836618206132,11.233836618206132,23.281134098798255,23.281134098798255,23.281134098798255,194.43528162275493,R-3m,160,155,0.9078812003135681,0.06337707489728928,0.01643112301826477,hexagonal (P),0.20126066,4.12034849480956,4.12034849480956,13.44311599898471,90.0,90.0,120.0,197.65075487089666,164,186,152,0.8175382018089294,0.03467787057161331,0.03461446613073349
212,SbAs4,rhombohedral (P),0.63153636,3.999380087874479,3.999380087874479,3.999380087874479,61.851470990132015,61.851470990132015,61.851470990132015,47.10906780107613,R3m,166,148,0.8954710364341736,0.10013967007398605,0.0033978489227592945,hexagonal (P),0.06624872,4.18198919120981,4.18198919120981,5.443542981182831,90.0,90.0,120.0,82.44761556057968,194,164,191,0.40848875045776367,0.28371894359588623,0.16837367415428162
213,Cl2S3,monoclinic (P),0.37765163,9.693618510178007,11.517767661562084,8.846436846072216,90.0,103.63328191238396,90.0,959.8654285653738,P2_1/c,13,4,0.8224849700927734,0.09359239786863327,0.03794078901410103,orthorhombic (P),0.30114096,8.623953613060053,9.313210324689132,10.360329344055947,90.0,90.0,90.0,832.1073998919809,62,61,19,0.4713751971721649,0.1689976155757904,0.11775068193674088
