,formula,Top-1 Bravais,Top-1 Bravais.1,Top-1 Bravais.2,Top-1 Bravais.3,Top-1 Bravais.4,Top-1 Bravais.5,Top-1 Bravais.6,Top-1 Bravais.7,Top-1 Bravais.8,Top-1 Bravais.9,Top-1 Bravais.10,Top-1 Bravais.11,Top-1 Bravais.12,Top-1 Bravais.13,Top-1 Bravais.14,Top-2 Bravais,Top-2 Bravais.1,Top-2 Bravais.2,Top-2 Bravais.3,Top-2 Bravais.4,Top-2 Bravais.5,Top-2 Bravais.6,Top-2 Bravais.7,Top-2 Bravais.8,Top-2 Bravais.9,Top-2 Bravais.10,Top-2 Bravais.11,Top-2 Bravais.12,Top-2 Bravais.13,Top-2 Bravais.14
593,NiS4,cubic (P),0.85938203,5.522376822412534,5.522376822412534,5.522376822412534,90.0,90.0,90.0,168.41396975449996,Pa-3,200,218,0.9995749592781067,0.00018362406990490854,0.00013203779235482216,monoclinic (C),0.05745799,8.397127710115486,8.342548084297672,11.038068835705971,90.0,94.73606143081477,90.0,770.614524668021,12,15,5,0.5952211618423462,0.21533194184303284,0.07889148592948914
594,CaPb2,cubic (P),0.43328166,5.049941279475994,5.049941279475994,5.049941279475994,90.0,90.0,90.0,128.78313249174812,Pm-3m,205,215,0.9950456619262695,0.0028631386812776327,0.0010471567511558533,tetragonal (I),0.14768635,5.307100380716159,5.307100380716159,12.100015656422613,90.0,90.0,90.0,340.8007458251371,140,141,139,0.837393581867218,0.09093020111322403,0.024467697367072105
595,Bi2Ge2,cubic (F),0.33116555,5.773681237132055,5.773681237132055,5.773681237132055,90.0,90.0,90.0,192.4679448056108,Fm-3m,227,216,0.9978302121162415,0.0016500814817845821,0.00021988856315147132,hexagonal (P),0.21430545,3.896542864592503,3.896542864592503,4.923548103995442,90.0,90.0,120.0,64.73926036835117,164,191,194,0.6657190918922424,0.3155250549316406,0.009696978144347668
596,PbI6,hexagonal (P),0.23945346,7.537375892694434,7.537375892694434,5.560862378481187,90.0,90.0,120.0,273.5981317318844,P6_3/mmc,186,164,0.23328547179698944,0.13613925874233246,0.11497265845537186,cubic (F),0.13234982,10.065758155737544,10.065758155737544,10.065758155737544,90.0,90.0,90.0,1019.8574551197892,219,227,202,0.6909415125846863,0.19318647682666779,0.06251925975084305
597,CoP2,orthorhombic (P),0.42479196,6.4850440558751306,4.794029039072446,4.833625102602369,90.0,90.0,90.0,150.2749369880257,Pnma,58,59,0.9418932795524597,0.02244068868458271,0.012983704917132854,cubic (I),0.28747466,7.43702989383794,7.43702989383794,7.43702989383794,90.0,90.0,90.0,411.33776266500587,204,217,199,0.9649385213851929,0.022836536169052124,0.006283113732933998
598,Br6O3,orthorhombic (P),0.27900252,6.139394832590114,6.645420389502158,8.404107164639404,90.0,90.0,90.0,342.8779882709436,Pnma,19,61,0.3834265470504761,0.1429898589849472,0.13232028484344482,monoclinic (P),0.21580708,9.285503960549962,6.204885662170744,10.021777562127738,90.0,103.26271089689365,90.0,562.0091827183815,14,4,13,0.8267723321914673,0.055786244571208954,0.05178428068757057
599,SnSe2,orthorhombic (P),0.38247165,11.453701169156773,5.2324669305885765,5.272413554204389,90.0,90.0,90.0,315.9816103931965,Pnma,58,55,0.7938188910484314,0.050190623849630356,0.04459149017930031,monoclinic (P),0.19906,11.730085092169562,6.283465769105879,11.619667659812404,90.0,96.81301807660685,90.0,850.3867957404314,14,13,4,0.7649707198143005,0.14144912362098694,0.04070376604795456
600,TeC,orthorhombic (P),0.2090148,8.136006522702083,7.9682667861615775,7.497343868498617,90.0,90.0,90.0,486.05183243991706,Pnma,61,19,0.2453867495059967,0.22521351277828217,0.18429069221019745,monoclinic (P),0.201895,7.516379302820922,7.304254113198194,9.164414956286908,90.0,104.82119420476441,90.0,486.4004611410913,14,11,4,0.9198133945465088,0.03635145723819733,0.023977059870958328
601,TlSe,tetragonal (I),0.18895611,8.113519750786443,8.113519750786443,6.708255433597903,90.0,90.0,90.0,441.59910701296724,I4/mcm,87,139,0.922550618648529,0.06537940353155136,0.005866957828402519,monoclinic (C),0.14802684,11.81271968490258,5.740835129686289,9.136528981186666,90.0,116.51082584176743,90.0,554.4424449203779,15,12,9,0.6268225908279419,0.23323315382003784,0.08657442778348923
602,Rh2Se2,monoclinic (C),0.5137652,11.320800959320831,4.1069714779907365,7.16353962278352,90.0,111.53793396561062,90.0,309.8068658156915,C2/c,12,9,1.0,0.0,0.0,hexagonal (P),0.20055485,3.674617457294848,3.674617457294848,6.427344298239334,90.0,90.0,120.0,75.15994684456012,194,187,164,0.6877356767654419,0.220343217253685,0.02297172136604786
603,Nb2Se2,hexagonal (P),0.39749384,8.850632853510097,8.850632853510097,4.106164910275373,90.0,90.0,120.0,278.5580220795283,P6_3/m,187,194,0.9551212191581726,0.01865766942501068,0.018027575686573982,orthorhombic (P),0.30807,10.75174750009343,10.712081401848073,7.4616907559475045,90.0,90.0,90.0,859.3897449108385,62,51,55,0.35533666610717773,0.15352505445480347,0.1444856822490692
604,YI,rhombohedral (P),0.27802438,8.92628888597757,8.92628888597757,8.92628888597757,23.548179117920633,23.548179117920633,23.548179117920633,99.69836226446084,R-3m,148,160,0.5851489305496216,0.4096975326538086,0.0026551715563982725,triclinic (P),0.18872306,8.474853091595454,8.874912247960832,7.631693862940272,108.36011736023909,108.12101429957261,110.6953552474993,448.2808465512023,2,1,-1,0.9950175881385803,0.004982458893209696,0.0
605,NbS4,monoclinic (P),0.2689209,12.622746915908499,4.180132418188352,14.434090709391313,90.0,105.29558085827377,90.0,734.633269354005,P2_1/m,13,14,0.30677881836891174,0.21666225790977478,0.17095480859279633,monoclinic (C),0.15742618,13.795494233274,9.73250436577156,8.764299325386819,90.0,96.67880158207552,90.0,1168.7504604237356,12,15,9,0.3564799129962921,0.30229613184928894,0.17985107004642487
606,CaP2,monoclinic (P),0.28149843,5.81388712602774,11.576120509503752,7.8385123003839965,90.0,107.20915615341022,90.0,503.9317598967416,P2_1/m,14,4,0.8296372294425964,0.14471256732940674,0.014012457802891731,orthorhombic (P),0.19658366,9.830196363973034,9.45117661542411,6.600973813555854,90.0,90.0,90.0,613.2761592214563,62,61,58,0.5579512119293213,0.10533899813890457,0.04598448798060417
607,UO4H2,orthorhombic (P),0.3495707,10.164158218161628,9.019825732137873,8.05820652999953,90.0,90.0,90.0,738.7677994629537,Pnma,61,60,0.565801739692688,0.10492045432329178,0.08814925700426102,monoclinic (P),0.26613352,7.007665899472454,7.194764853703279,8.303291756219236,90.0,104.9631201381027,90.0,404.4444462051077,14,11,4,0.8248743414878845,0.06714599579572678,0.06257843971252441
608,W3O6,orthorhombic (P),0.18426064,5.452588128518706,42.292766831538096,5.466244147394178,90.0,90.0,90.0,1260.5434412285688,Pbcn,62,57,0.24820998311042786,0.22540903091430664,0.06817907094955444,monoclinic (P),0.1830066,8.848368637125231,5.904554991479666,10.071734931187214,90.0,102.474551631717,90.0,513.7820165114149,13,10,14,0.8044534921646118,0.11674278974533081,0.03018810786306858
609,Br3B,orthorhombic (P),0.35102803,7.57013166949022,8.297571262619329,10.678447437288154,90.0,90.0,90.0,670.7528684873964,Pnma,61,19,0.4896823763847351,0.14505735039710999,0.10097376257181168,monoclinic (P),0.14893484,8.62910853856723,7.04728047144221,11.367541893525969,90.0,107.2414731287609,90.0,660.2167771998347,14,4,13,0.7322631478309631,0.11168557405471802,0.05429466813802719
610,Bi2Si2,cubic (F),0.20639782,5.578190111005926,5.578190111005926,5.578190111005926,90.0,90.0,90.0,173.57210654623353,Fm-3m,216,227,0.46055319905281067,0.2844955027103424,0.25140291452407837,hexagonal (P),0.18371841,4.719402224596885,4.719402224596885,5.054615166334382,90.0,90.0,120.0,97.49732800287389,164,191,194,0.9022582173347473,0.0459681898355484,0.023575853556394577
611,OsGe2,orthorhombic (P),0.32221046,10.208371997442068,11.06898047085572,5.958470348236518,90.0,90.0,90.0,673.2849259182442,Pnnm,17,41,0.9233055710792542,0.022243961691856384,0.014606035314500332,tetragonal (I),0.19513813,4.160513364376438,4.160513364376438,8.459486842222082,90.0,90.0,90.0,146.4326298154389,107,139,142,0.9020264744758606,0.04879409447312355,0.03498440980911255
612,P2C4,orthorhombic (P),0.19241914,9.202829292922264,8.682921203078275,8.110103446246109,90.0,90.0,90.0,648.0576174670065,Pnma,61,19,0.44104763865470886,0.20886467397212982,0.11455871164798737,monoclinic (P),0.18180017,8.877234104047973,10.78559181871277,9.035519583207895,90.0,101.9740968955968,90.0,846.2932290645351,14,4,11,0.8792908787727356,0.05051731318235397,0.032422374933958054
613,I2As,orthorhombic (P),0.19041514,11.578393331652117,11.48629185632894,7.024185944861213,90.0,90.0,90.0,934.1661918926113,Pnma,19,61,0.40196898579597473,0.19997137784957886,0.12076760083436966,monoclinic (P),0.17579044,10.772675654336682,9.161085986208496,10.816366431815888,90.0,99.36955400836302,90.0,1053.2196031918263,14,4,11,0.8883707523345947,0.04243623465299606,0.027485059574246407
614,Se4P,monoclinic (P),0.3978545,9.830829371173202,12.244075242004671,8.964606576250715,90.0,111.60711598274422,90.0,1003.23940498155,P2_1/c,13,4,0.5007660388946533,0.288531094789505,0.09171085059642792,orthorhombic (P),0.20900409,9.761199491035454,8.249576071872154,10.899530451241533,90.0,90.0,90.0,877.6929487492043,62,19,61,0.21984407305717468,0.1754811704158783,0.16889402270317078
615,CeGe2,tetragonal (I),0.5176243,4.308213831519986,4.308213831519986,15.677902331761821,90.0,90.0,90.0,290.99294243147835,I4_1/amd,107,109,0.9960325360298157,0.0022555794566869736,0.0007790904492139816,orthorhombic (P),0.14529024,3.8916499454831213,3.9510388391261464,17.639332585062622,90.0,90.0,90.0,271.22343764994866,74,62,38,0.9384934306144714,0.02633223496377468,0.010776340961456299
616,TaS4,monoclinic (P),0.26196247,14.135035941017414,4.729167532563132,15.5093094473639,90.0,110.9072493423696,90.0,968.489761085282,P2_1/m,14,4,0.8477551341056824,0.05850381776690483,0.023879675194621086,monoclinic (C),0.15236518,12.447838664874595,5.977081957957638,9.798552473497871,90.0,102.66645810449066,90.0,711.2871370286875,12,15,8,0.6407649517059326,0.11542265862226486,0.10750382393598557
617,F4C2,monoclinic (P),0.36890712,6.618801326895387,8.724932443350545,9.342929439816677,90.0,101.01292225745236,90.0,529.6049221975467,P2_1/c,4,13,0.8987208008766174,0.03516020253300667,0.02387346513569355,orthorhombic (P),0.19349477,8.096729822080807,6.65305578893251,8.579102300298205,90.0,90.0,90.0,462.1390416547435,62,61,19,0.5284711122512817,0.2517510652542114,0.05603150278329849
618,MoP2,monoclinic (C),0.27002063,8.771156071422562,4.1196485241517395,7.106049646298112,90.0,117.27706753005509,90.0,228.2178690910303,C2/c,12,9,0.7496218681335449,0.16350027918815613,0.04553522914648056,monoclinic (P),0.22319944,1000684.3238008595,0.10989623593082352,2.2890328698410385,90.0,24.11272445293986,90.0,102839.33820303286,14,11,4,0.5882189273834229,0.3492751121520996,0.03745296597480774
619,O4N2,monoclinic (P),0.26515746,6.485903148381751,7.5041009132238345,8.701745905894583,90.0,100.86971945147167,90.0,415.9229517560755,P2_1/c,11,4,0.9251391887664795,0.02852449379861355,0.024277158081531525,orthorhombic (P),0.20533058,6.53012135386609,6.921693216640863,5.541288348951318,90.0,90.0,90.0,250.4634443252333,19,62,61,0.2243334949016571,0.2221193015575409,0.12672506272792816
620,TlN6,orthorhombic (P),0.24742886,11.29100500729267,9.51035747806239,8.720427130708643,90.0,90.0,90.0,936.412492793434,Pnma,19,61,0.5439146757125854,0.11115676164627075,0.09169531613588333,monoclinic (P),0.1787928,8.522530769352912,6.691717876289668,10.276755109758545,90.0,99.36537045302042,90.0,578.2750275178217,14,11,4,0.8213256001472473,0.07402796298265457,0.05446934327483177
621,NiSe5,rhombohedral (P),0.27548692,6.471029089094331,6.471029089094331,6.471029089094331,44.41785628192507,44.41785628192507,44.41785628192507,120.66163013689838,R-3,166,146,0.5302152633666992,0.44276201725006104,0.006957029923796654,monoclinic (P),0.18126708,10.91408639264396,5.502837261300923,12.396476862560467,90.0,99.82329117726984,90.0,733.5974926757864,14,13,4,0.6579553484916687,0.11671319603919983,0.09734726697206497
622,Cl6O6,monoclinic (P),0.31863356,8.714396503738303,6.687676017680888,9.50528608315213,90.0,103.57543420976417,90.0,538.4824823079584,P2_1/c,11,4,0.9302332401275635,0.02982778288424015,0.021399473771452904,orthorhombic (P),0.27052793,6.886527669826348,6.7005895769534005,7.35104548834184,90.0,90.0,90.0,339.2051399151917,19,62,61,0.22608184814453125,0.21284405887126923,0.16134633123874664
623,MoW2O8,monoclinic (P),0.2958455,11.11319270112416,5.875297478702364,9.484018242230972,90.0,95.24611646348586,90.0,616.6490421577863,P2/c,10,14,0.7877960801124573,0.09774573892354965,0.04034498333930969,orthorhombic (P),0.22228245,8.71064716903291,20.11546623900382,5.50572664519895,90.0,90.0,90.0,964.7064252605285,60,62,29,0.1759224683046341,0.1343575417995453,0.09107981622219086
624,Sn3F3,orthorhombic (P),0.2790459,7.9699484911659555,6.990436384824982,7.7264377950388,90.0,90.0,90.0,430.466257891094,Pnma,61,55,0.5353865623474121,0.06727967411279678,0.056995853781700134,monoclinic (P),0.18357117,0.03652442152370486,418.6840349773731,0.5371617751905244,90.0,125.80177078284765,90.0,6.662238794921441,14,13,4,0.877697765827179,0.04473764821887016,0.02365938201546669
625,AgAs2,monoclinic (C),0.24638553,8.21221307762604,9.085048203595191,7.813182072333489,90.0,108.84356913072082,90.0,551.6859503505623,C2/c,12,9,0.59654700756073,0.18524032831192017,0.15341927111148834,orthorhombic (P),0.20365839,7.2650077214331565,6.645041765111483,3.6549589142780574,90.0,90.0,90.0,176.44781895750808,58,62,19,0.41722652316093445,0.15854501724243164,0.08360475301742554
626,BrSe,orthorhombic (P),0.31441367,7.581264450278747,8.550759826003526,9.852563928403727,90.0,90.0,90.0,638.6980873177948,Pnma,61,19,0.5278252959251404,0.09001687169075012,0.08348558843135834,monoclinic (P),0.29915926,11.08085141940902,10.235220032130773,9.243667423975042,90.0,105.75465226999549,90.0,1008.9861838485497,14,4,13,0.8949808478355408,0.03454616293311119,0.02795703150331974
627,Au2S4,monoclinic (C),0.29564303,7.672021350957449,5.619052699318474,7.651467939215978,90.0,107.20094231184845,90.0,315.09782142784485,C2/m,15,8,0.9662570357322693,0.023946503177285194,0.004299556836485863,monoclinic (P),0.19798732,0.6988197847381055,515620.13017136505,0.000777623526650157,90.0,146.190280466193,90.0,155.91220573656025,13,14,10,0.3523697257041931,0.29473376274108887,0.08482365310192108
628,TbP2,monoclinic (P),0.3779818,5.328901479789162,9.10253243899964,5.3921371060667695,90.0,108.07454388029943,90.0,248.6469759482099,P2_1/m,14,4,0.7147316336631775,0.2425791621208191,0.025032414123415947,orthorhombic (P),0.17928465,7.003200154259555,5.243009283108836,7.841356288308052,90.0,90.0,90.0,287.9176923965041,62,58,33,0.785380482673645,0.09689658135175705,0.03415907174348831
629,SnSe4,monoclinic (P),0.2238007,11.335225689313592,6.440971432391322,14.435160979501745,90.0,104.17295221283563,90.0,1021.8292587075904,P2_1/c,13,4,0.6947315335273743,0.18552318215370178,0.05148427188396454,orthorhombic (P),0.17972353,12.676092981025372,7.1343667552399195,7.209922099535656,90.0,90.0,90.0,652.0357676863166,62,60,29,0.13037148118019104,0.12401615083217621,0.11125291883945465
630,Sb7P,rhombohedral (P),0.69930255,4.747057717346216,4.747057717346216,4.747057717346216,58.61273401349335,58.61273401349335,58.61273401349335,73.24228083311536,R-3m,148,160,0.9804264307022095,0.017095107585191727,0.0012941572349518538,hexagonal (P),0.07499818,4.404228413433118,4.404228413433118,4.833483373113063,90.0,90.0,120.0,81.19523245069576,194,191,175,0.33142849802970886,0.2566298544406891,0.16221661865711212
631,Sb2O3,cubic (F),0.16330193,10.391437256648553,10.391437256648553,10.391437256648553,90.0,90.0,90.0,1122.0878480113968,Fd-3m,225,216,0.9986996650695801,0.0008552315994165838,0.00029142622952349484,monoclinic (C),0.12230171,10.521291471135743,5.336794420848413,6.3435257750322185,90.0,101.90947955400155,90.0,348.5217645676057,15,12,9,0.5745753645896912,0.33420756459236145,0.04081328213214874
632,O8C3,orthorhombic (P),0.20422702,8.741136485419911,9.075773620325558,9.31933520330435,90.0,90.0,90.0,739.3268675963532,Pnma,61,19,0.33236366510391235,0.1752500981092453,0.14329643547534943,monoclinic (P),0.19805919,9.20046373164631,5.35653407549668,9.320106270112557,90.0,93.49610280972298,90.0,458.46422949298096,14,13,4,0.869648814201355,0.049371685832738876,0.03663690760731697
633,Se4As,monoclinic (P),0.3226038,10.892044865151338,13.691088636573927,8.30190237883405,90.0,100.34112355682187,90.0,1217.9027723780403,P2_1/c,4,13,0.8304541110992432,0.060312118381261826,0.037862494587898254,orthorhombic (P),0.1458568,12.579013560600627,7.683736631038121,7.236896225514162,90.0,90.0,90.0,699.4737178090212,62,29,61,0.14457817375659943,0.12978249788284302,0.11890623718500137
634,As3O3,monoclinic (P),0.2782765,7.726841689508443,8.962745714658931,7.521086736716029,90.0,96.6073298856592,90.0,517.4036685971613,P2_1/c,11,4,0.9249810576438904,0.03691444918513298,0.017845813184976578,monoclinic (C),0.17058696,9.96413212139413,6.861436178214878,9.087392968984751,90.0,107.69228358153237,90.0,591.903737486769,15,12,9,0.4550490975379944,0.4290229380130768,0.054158058017492294
635,Mn3F6,tetragonal (P),0.29411027,5.052208665556755,5.052208665556755,3.779414224660811,90.0,90.0,90.0,96.46883906759363,P4_2/mnm,84,102,0.9243701100349426,0.04329942911863327,0.013031991198658943,rhombohedral (P),0.2833307,5.694583747619182,5.694583747619182,5.694583747619182,45.360019281434944,45.360019281434944,45.360019281434944,85.1606301840766,148,167,166,0.6193222403526306,0.32176265120506287,0.043633539229631424
636,HfBi2,orthorhombic (P),0.5942222,15.594373327520856,11.690112355148795,4.839825651762179,90.0,90.0,90.0,882.3001016455512,Pnnm,62,33,0.9049196839332581,0.09383593499660492,0.00031997455516830087,tetragonal (P),0.10350244,7.394555723382851,7.394555723382851,7.830909886967085,90.0,90.0,90.0,428.18987965373316,113,125,130,0.7088947296142578,0.04105565324425697,0.03730611503124237
637,I2Se,orthorhombic (P),0.286788,7.5735795574718905,8.455844717170285,8.688751279002657,90.0,90.0,90.0,556.4364309285729,Pnma,19,61,0.5652706027030945,0.12206611037254333,0.09514114260673523,monoclinic (P),0.23595567,12.83538290650663,7.0066215422046625,10.184215352414316,90.0,106.00228659090135,90.0,880.4034385725445,14,11,4,0.9152184128761292,0.029060104861855507,0.027186743915081024
638,Ti2F6,rhombohedral (P),0.31037498,5.371687981621989,5.371687981621989,5.371687981621989,58.40952283012924,58.40952283012924,58.40952283012924,105.61199651323888,R-3c,148,166,0.8845181465148926,0.09768959134817123,0.013100060634315014,tetragonal (P),0.10790546,4.877096818589288,4.877096818589288,5.79591933051804,90.0,90.0,90.0,137.86216248805493,136,84,102,0.9759617447853088,0.0032218163833022118,0.0030054382514208555
639,Hg4Bi2,cubic (F),0.50960505,4.8880139755491285,4.8880139755491285,4.8880139755491285,90.0,90.0,90.0,116.78775680913155,Fm-3m,216,227,0.5619386434555054,0.3025595247745514,0.12352512031793594,hexagonal (P),0.1738491,4.190799619725248,4.190799619725248,5.028629050616781,90.0,90.0,120.0,76.48460415474496,191,194,164,0.5104866623878479,0.4593459963798523,0.013645607978105545
640,CaSb2,monoclinic (P),0.31477314,6.263731559064136,5.5599765820267475,10.368190800551458,90.0,104.36297326618738,90.0,349.79851287865944,P2_1/m,14,4,0.5892447233200073,0.32854923605918884,0.03849133849143982,orthorhombic (P),0.20855895,10.550720508495935,8.175171686800406,6.656035317613451,90.0,90.0,90.0,574.1093479762412,62,55,58,0.6199635863304138,0.14659790694713593,0.09429308772087097
641,Sn3Sb,tetragonal (I),0.70060456,5.509751127448295,5.509751127448295,3.4810791934359444,90.0,90.0,90.0,105.67636551366576,I4_1/amd,139,140,0.9688411951065063,0.013398420065641403,0.01053459383547306,hexagonal (P),0.1542221,3.168396593828454,3.168396593828454,3.0313620116340223,90.0,90.0,120.0,26.35405882454161,191,194,187,0.9663099050521851,0.013967311009764671,0.010098009370267391
642,S2O5,monoclinic (P),0.32060015,8.58135613297423,7.286954362131298,9.234437442228614,90.0,102.7062892463405,90.0,563.3059330600947,P2_1/c,13,4,0.8850337266921997,0.038859281688928604,0.0345972403883934,orthorhombic (P),0.2250832,7.503194376201612,8.880328954996543,7.530237025423967,90.0,90.0,90.0,501.7459752845895,19,62,61,0.25699523091316223,0.1592462956905365,0.13822036981582642
643,EuN2,tetragonal (I),0.3003314,4.215986622072415,4.215986622072415,7.305698519693722,90.0,90.0,90.0,129.8554539261609,I4/mmm,87,88,0.6181919574737549,0.25795450806617737,0.07108373194932938,orthorhombic (P),0.118862435,6.664156025350762,6.446293044250173,5.31721935200059,90.0,90.0,90.0,228.4229718595376,62,61,60,0.5992679595947266,0.12994302809238434,0.05007206276059151
644,TlP,cubic (P),0.27085835,6.9260754267479285,6.9260754267479285,6.9260754267479285,90.0,90.0,90.0,332.24744543893405,P2_13,221,205,0.8922229409217834,0.0345858596265316,0.029545124620199203,cubic (F),0.24909556,5.6902298564568365,5.6902298564568365,5.6902298564568365,90.0,90.0,90.0,184.24233546878492,216,219,225,0.5252215266227722,0.23399612307548523,0.1917598396539688
645,HfTe,hexagonal (P),0.573477,4.46464572465471,4.46464572465471,5.926989576745449,90.0,90.0,120.0,102.31488035236501,P-3m1,163,186,0.9344660043716431,0.02072678506374359,0.01505860686302185,orthorhombic (P),0.14645875,19.12003009687896,3.940778081985256,10.777903258613442,90.0,90.0,90.0,812.0912510010006,62,58,55,0.6947023868560791,0.14808712899684906,0.05618911236524582
646,WP2,monoclinic (C),0.303037,8.986544218774323,2.979746788375926,6.276839851577062,90.0,119.16947040984901,90.0,146.7634294731694,C2/m,15,9,0.5184239745140076,0.39448440074920654,0.033550601452589035,orthorhombic (P),0.19286622,5.812669961806638,31.66576076108643,7.458144944037169,90.0,90.0,90.0,1372.7656718430937,62,60,61,0.8912551999092102,0.052128441631793976,0.012812543660402298
647,PbTe,cubic (F),0.98241806,6.491168800130124,6.491168800130124,6.491168800130124,90.0,90.0,90.0,273.5071655345244,Fm-3m,203,216,0.9999415874481201,2.6625857572071254e-05,1.6544168829568662e-05,orthorhombic (P),0.0046068253,8.708491991655936,5.130897178086735,6.059904286814458,90.0,90.0,90.0,270.7709278387541,62,55,26,0.8951874375343323,0.030556004494428635,0.014166947454214096
648,As2O3,monoclinic (P),0.25978193,7.1683621017660615,8.376524724620676,7.846327046591748,90.0,96.46353600958795,90.0,468.1455493084532,P2_1/c,11,4,0.9059699773788452,0.04127412289381027,0.02797098457813263,orthorhombic (P),0.20010725,8.152828847798341,7.262153991759437,6.996908044210026,90.0,90.0,90.0,414.2666241969877,62,19,33,0.3315030634403229,0.136665478348732,0.09533833712339401
649,GaP,cubic (F),0.87365043,5.704493304268389,5.704493304268389,5.704493304268389,90.0,90.0,90.0,185.6313077030523,F-43m,219,226,0.9994019269943237,0.0005598519928753376,1.7277561710216105e-05,hexagonal (P),0.053088665,3.5960511467919143,3.5960511467919143,10.661336768296875,90.0,90.0,120.0,119.39716471379963,164,194,152,0.25667881965637207,0.19607163965702057,0.11041603237390518
650,OB,orthorhombic (P),0.16064766,6.802353200730991,5.8508661364627805,4.270281547372564,90.0,90.0,90.0,169.95574510821316,Pnma,19,61,0.20045234262943268,0.1569572240114212,0.1349305659532547,hexagonal (P),0.13448727,3.3789856829953515,3.3789856829953515,6.839235932209187,90.0,90.0,120.0,67.62556720867775,194,164,156,0.19310835003852844,0.16672641038894653,0.0759282112121582
651,Ru2I6,hexagonal (P),0.27456883,6.758099006007071,6.758099006007071,5.132161225288688,90.0,90.0,120.0,202.9925141947893,P6_3mc,176,173,0.11241179704666138,0.0924813523888588,0.08022384345531464,rhombohedral (P),0.14467356,13.55111227377085,13.55111227377085,13.55111227377085,40.70104261947217,40.70104261947217,40.70104261947217,954.7657103601349,148,166,167,0.6056550741195679,0.33462294936180115,0.044022269546985626
652,Y2S2,cubic (F),0.9175364,5.409780352316626,5.409780352316626,5.409780352316626,90.0,90.0,90.0,158.3211357719222,Fm-3m,227,216,0.9585830569267273,0.04031219333410263,0.0010333728278055787,cubic (I),0.021737978,8.28447365205429,8.28447365205429,8.28447365205429,90.0,90.0,90.0,568.5841685074278,220,206,214,0.9977245926856995,0.0008296908927150071,0.0006771006737835705
653,W2F6,cubic (P),0.30635056,4.063536619541799,4.063536619541799,4.063536619541799,90.0,90.0,90.0,67.0984570533879,Pm-3m,205,224,0.9830706715583801,0.011840133927762508,0.002797388471662998,tetragonal (P),0.1121911,5.5604888456090364,5.5604888456090364,4.879500084111809,90.0,90.0,90.0,150.86943974901047,136,129,113,0.5730921030044556,0.19180928170681,0.12215685099363327
654,AlN4,hexagonal (P),0.2526082,4.312440315942385,4.312440315942385,5.218800555868167,90.0,90.0,120.0,84.05189835809922,P6_3mc,194,187,0.48448798060417175,0.2224980741739273,0.13698406517505646,orthorhombic (P),0.1600601,10.348185382751476,11.388805839305757,4.998770987898144,90.0,90.0,90.0,589.1225272205614,62,19,33,0.5505536794662476,0.0981912836432457,0.07194164395332336
655,Ge2S,orthorhombic (P),0.18875219,10.432070221626294,5.6204829657560635,7.793246135227289,90.0,90.0,90.0,456.9435280332526,Pnma,60,61,0.220180943608284,0.11555393785238266,0.10640348494052887,cubic (F),0.14816293,6.4001250590699,6.4001250590699,6.4001250590699,90.0,90.0,90.0,262.1593675587949,219,228,202,0.6281101107597351,0.2141808271408081,0.1494886726140976
656,Sr2Bi2,tetragonal (I),0.28541538,4.715586973320733,4.715586973320733,18.93434745139097,90.0,90.0,90.0,421.03854955626423,I4/mmm,140,142,0.981505811214447,0.009266435168683529,0.006355863995850086,orthorhombic (P),0.22900185,18.519586139498987,9.945493361273787,5.574188038274041,90.0,90.0,90.0,1026.6897447725864,55,62,52,0.5007534623146057,0.32765939831733704,0.0745350569486618
657,MnBr3,rhombohedral (P),0.23363277,8.168600932352472,8.168600932352472,8.168600932352472,54.6255945073338,54.6255945073338,54.6255945073338,337.1473662412909,R-3,166,167,0.6773151755332947,0.2569139301776886,0.028363429009914398,orthorhombic (P),0.15934174,7.906613851164443,7.840043185558676,9.82647753910515,90.0,90.0,90.0,609.1255964695985,62,61,19,0.4646289348602295,0.16578274965286255,0.05373211205005646
658,SnBi2,rhombohedral (P),0.39734077,4.676352504445075,4.676352504445075,4.676352504445075,60.50937779546501,60.50937779546501,60.50937779546501,73.14378179607591,R-3m,160,148,0.99894779920578,0.0007189542520791292,0.00018581868789624423,hexagonal (P),0.30113468,3.3116084349696058,3.3116084349696058,3.7800836108498395,90.0,90.0,120.0,35.901285375612495,191,194,164,0.947309136390686,0.02845844440162182,0.022408252581954002
659,S2N,monoclinic (P),0.35020646,6.66807234322752,8.186927086579898,9.158591089013566,90.0,104.65895533238344,90.0,483.7022458704295,P2_1/c,13,4,0.7451696395874023,0.08814796060323715,0.07362917065620422,orthorhombic (P),0.2677154,8.466306902410718,8.667605210919149,8.854113654113293,90.0,90.0,90.0,649.7379322057911,62,19,61,0.33794859051704407,0.1747271865606308,0.11637041717767715
660,ClP,orthorhombic (P),0.35278997,9.712006002199232,10.295012582282022,10.004660347030848,90.0,90.0,90.0,1000.318205760155,Pnma,61,19,0.5336005687713623,0.18802185356616974,0.07764717191457748,monoclinic (P),0.30871516,9.46265468729848,10.714491906933523,9.909696185306508,90.0,101.87889182938801,90.0,983.2035023846579,14,11,4,0.9089587926864624,0.03296572342514992,0.03044968657195568
